land_id,tran_coordinate,group_id,group_center,refer_point1,refer_point2,refer_point3,refer_point4,group_center_DIST,refer_point1_DIST,refer_point2_DIST,refer_point3_DIST,refer_point4_DIST
1676,"25.0894981060495,121.217505876905",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",5676.438713891692,4420.563188988729,7931.135863152944,3867.714503945221,8212.90959704985
1693,"25.0884189561935,121.2171385656",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",5572.21080936014,4368.785784446667,7811.092246510759,3742.8316612372423,8127.584012244487
1694,"25.090954177684,121.21542123859",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",5622.7849752778275,4238.837468577636,7953.870595666726,3951.4460566976823,8098.423918438142
1695,"25.077663649013,121.21324946041",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4570.978017495809,4009.971955870677,6611.21896797661,2490.7673341507416,7317.969117362509
1718,"25.0866691027925,121.22408139972",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",6025.43209334652,5050.167427275996,8068.944215183903,3881.4684823856874,8689.848412471742
1720,"25.0909804825875,121.229328934075",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",6730.765939207291,5624.478027066925,8773.371294013303,4570.591403856442,9363.924611065844
1721,"25.0322847336045,121.223226430085",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",5656.3623973011145,7572.297392645817,4964.846748471467,3355.9411903879027,8408.451759350108
1723,"25.0627472323665,121.21282156621",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",3959.8203733952523,4558.56708379669,5346.051662638921,1116.8358253061565,6934.27159132814
1725,"24.99730105637,121.190160594685",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",6796.205353771446,9736.03246327624,3948.0494233429486,6742.644589544395,8055.692841820912
1729,"24.9976275377335,121.190183035045",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",6761.630758408387,9700.75125950693,3916.0353916689105,6706.7816033910885,8027.388293122792
1739,"25.0417395859595,121.197855764545",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",2925.2452217700315,5255.690045678423,2737.214121651309,1782.2483682669313,5649.058664590789
1740,"25.0287530269995,121.22006237758",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",5587.210348667167,7675.297597201349,4639.415337057004,3521.1872876483208,8246.885778201447
1743,"25.042278295213,121.220327986395",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4936.680817833966,6563.113819047597,4864.942763408967,2322.5035671748974,7830.816476884727
1745,"25.054541405565,121.18589415898",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",1217.2367380517728,3469.738827337296,2987.425719631131,1826.9858497747855,4194.9661135482565
1747,"25.08898315294,121.220295324855",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",5861.461995878987,4692.319889889699,8043.381777646599,3925.1609451429376,8442.383942913053
1748,"25.0642083557605,121.210220339415",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",3732.9383662192895,4250.233083360829,5273.103511314436,1037.1412141342585,6690.655629236152
1749,"25.032298713271,121.22620337072",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",5920.671795687851,7771.077197064766,5264.93947069736,3538.5032164847244,8692.711484314976
1763,"25.093312838879,121.225342450295",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",6557.550709254325,5271.02942411114,8730.381612072344,4582.568839621307,9108.766922264627
1778,"25.002622702475,121.14994317817",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",6486.731183454654,9334.980213187411,3874.803462558656,8105.107559641609,6036.758068806921
1782,"25.03405649464,121.15930195076",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",2937.20016279375,5727.102664856318,1566.8770185702697,5154.957277220545,2942.104522821059
1783,"25.034498873678,121.15986406091",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",2866.2533891746234,5665.154709133057,1528.8417147066064,5081.503115018448,2929.906579188341
1784,"25.0260305334,121.201661198945",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4405.999564447188,6994.185963513266,2812.0392238658524,3424.7372143811644,6713.663883915714
1793,"25.0574831458345,121.201933054365",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",2808.383872020676,4060.515523758977,4157.729541582091,201.28289236893679,5805.633751350802
1794,"25.08384874665549,121.212323734745",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4877.257498721063,3855.241124472463,7121.291572805264,3107.7894142887053,7475.6228959753325
1796,"25.056450192482,121.21281458763",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",3905.8970398850856,4953.961270655715,4895.9977350122645,909.2088122924772,6903.434732826327
1804,"25.025474237398,121.17635620801",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",3486.832315353067,6483.458510567692,530.3819282199511,4448.156586632262,4744.093909068393
1834,"25.100568873486505,121.2059348865",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",5807.419391414759,3699.8977505654375,8471.32534740668,4843.791129275033,7871.181511902952
1839,"25.044862676477003,121.170359014625",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",1384.4232178484376,4348.253846936035,1710.6831468163412,3629.3082287317,2938.5499580108103
1842,"25.0408265551505,121.22334951031",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",5277.730750203957,6893.645046853399,5117.327514514467,2655.054915892874,8162.956152933326
1846,"25.063663388803,121.210451860305",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",3743.1761120288716,4301.534156583727,5245.949315264743,1006.0282610925244,6706.832217051221
1854,"25.0671035501035,121.13232212784",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4365.522722854253,4611.09011849657,5903.715925728447,7302.01960472551,1663.2923350868837
1855,"25.0464734265455,121.139832783725",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",3645.892048335852,5404.630208766805,3921.162755160648,6558.659659126442,1241.9760465474697
1859,"25.076126135138,121.211627926405",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4344.368627031236,3883.5250497555544,6376.968393697632,2272.4942316732822,7109.991965397695
1871,"25.008659978573,121.127327545235",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",7129.345259049826,9585.170118181382,5270.694351377091,9387.659940977639,5613.0154097582645
1872,"25.046451138866,121.139850838975",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",3644.946127018145,5405.362840556078,3918.39310754656,6557.301419219677,1243.5952933297099
1880,"25.067254221719,121.135460062805",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4065.2485759827846,4316.367691256668,5694.023047503175,6992.122267787646,1460.53097127066
1899,"25.064754786256,121.21051742402",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",3775.7108318961077,4245.280895033631,5337.604101973849,1103.2555018597147,6727.97213936954
1900,"25.0418698735625,121.20735793482",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",3744.8321370252334,5744.665178683371,3612.043203731905,1701.2027210399044,6567.159152819035
1901,"25.0513817996175,121.21752720158",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4423.414001333384,5676.278959776372,4991.343951467579,1511.822342619115,7404.074782650249
1902,"25.0321499934395,121.2163754483",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",5069.548647257734,7150.98119186584,4273.714560304976,3018.8632489015386,7762.902983237609
1917,"24.995887426503,121.17804332835",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",6768.528323141703,9764.988637804092,3777.771826539379,7240.288303756962,7562.077186373456
1920,"25.003294388833,121.140861297115",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",6819.076157684525,9545.489635235243,4459.127611345877,8695.471467592835,5947.111131052077
1921,"25.008143840791,121.2047986066",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",6224.540059056672,8952.019931093802,3918.126808070739,5400.097662958002,8142.959684860454
1924,"25.0504507440805,121.21630647052",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4317.282969812884,5649.030464740216,4833.921402229956,1447.872964476136,7290.707202011531
1925,"25.04237879187849,121.20543547595",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",3546.156427071363,5587.00819312331,3454.893322116481,1615.1537073913187,6365.2014695216885
1926,"25.049502320238503,121.22080877735",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4782.807512114263,6064.432057662938,5193.615093270745,1899.6561332505892,7753.374956250626
1927,"25.0436955250965,121.2130377186",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4191.209980952231,5943.846634208822,4219.438707140084,1732.1603526427548,7078.557122051555
1928,"25.0703472285625,121.241485448875",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",6959.8622358980165,6962.892426123399,8148.49177309865,4082.819440813399,9908.578603574302
1929,"25.054525376615,121.21765312963",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4401.627539046906,5471.605580278919,5177.900070519538,1420.4223226693753,7396.17058491986
1955,"25.046382890163,121.13931071623",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",3699.048191804102,5446.150089506424,3963.0609139399457,6612.285410892476,1271.6419489278658
1957,"25.0213012135615,121.16500504026",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4047.349077260205,7002.263344473243,1315.6470704217559,5556.82048731907,4456.562359832738
1973,"25.061170371944,121.219349509515",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4589.5307535699685,5216.415120523453,5737.338129731625,1637.624739531539,7577.406548454826
1976,"25.0613302070335,121.20320578746",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",2976.990665950386,3860.8443502626014,4562.814880557729,496.2881166404309,5953.985383277316
1977,"25.061215429103,121.203094925165",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",2963.8760072683654,3860.635766265252,4545.884470811741,485.2269059630196,5941.800278995804
1984,"25.02487280221,121.20161999853",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4503.652853019019,7110.4278732681805,2829.864638863807,3552.990341841885,6776.330112437921
1994,"25.09440155781349,121.19555748912",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4685.5292352511005,2453.0975486894727,7476.031912782526,4238.602415618446,6626.393403305784
1995,"25.063437919098,121.21068275873",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",3761.1062086828942,4334.463056536652,5244.493861724704,1003.4675623477243,6727.249214599948
1996,"25.074657647314503,121.205201133325",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",3703.748885691853,3301.970174640728,5876.47206927798,1973.7292818658798,6442.767810763923
1998,"25.0696298187755,121.19970468245",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",2943.331625503641,3031.6520054554976,5112.330221104254,1471.5237757232492,5755.96267411438
1999,"25.0822252412905,121.20957964577",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4548.353997421935,3583.6141477973324,6821.5217090964425,2866.6610505996387,7150.213348328729
2002,"25.0641320631185,121.21798851756",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4499.728009596077,4942.319471220405,5836.867826133672,1639.9082550168534,7468.37954406636
2003,"25.0965041126025,121.23129520444",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",7248.99053281787,5933.599308788208,9374.886116303162,5191.04455661871,9803.823087595223
2004,"25.0288669413685,121.131810534075",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",5277.545232390752,7447.869923595377,4270.214290791502,7901.542466661212,3353.5985980805312
2039,"25.061775987354,121.208841104885",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",3546.222841929641,4280.449497836492,4982.930386911466,742.0307178772823,6524.7233730752405
2041,"25.0531364555775,121.215098122235",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4156.861539519985,5363.5131192611825,4877.724183683078,1211.7235591105566,7145.852873841225
2042,"25.029564741469,121.209361455975",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4670.636920393887,6997.896973676241,3558.0422560705556,3077.6231223386426,7220.378281128333
2043,"25.088789027517,121.214823429825",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",5418.8613911146995,4141.893162455302,7718.369172691415,3704.5300314892393,7935.481396364416
2045,"25.043735926763,121.22050263686",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4902.940751945779,6463.2515896029645,4929.962217422615,2226.340436545242,7816.32434719549
2046,"25.087017542183,121.21517245379",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",5320.365948343666,4156.305650088357,7572.192505781677,3529.0880620099797,7881.984130400989
2049,"25.095238434812,121.22218905423",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",6448.287863608859,5008.346967739811,8722.250906494435,4635.329267084036,8924.175244712143
2050,"25.025868986684,121.187565020655",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",3694.3610646798606,6577.444374996153,1426.314018638345,3807.086331713976,5547.897642392679
2051,"25.059822337618,121.185057455315",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",1151.715517295242,2893.774406619242,3504.2008484793932,1920.607303256974,4115.298546242585
2069,"25.07075259780349,121.134208120045",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4308.990843231266,4283.3116723839275,6065.350212995435,7189.387143607713,1848.6316091636204
2070,"25.0420272629915,121.159182030425",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",2231.00244446272,4883.8661859954045,2025.6096615431125,4795.331696403031,2221.182070799301
2074,"25.043974310085,121.22201918185",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",5041.711170462743,6557.048329144623,5083.631773531623,2327.9010079379495,7961.934886145444
2075,"25.03547847022,121.171731391465",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",2383.344691277761,5376.639630982963,672.9977144313708,4013.237651213708,3637.2591590352126
2076,"25.08885434676,121.212485796785",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",5247.2165014609545,3909.1559634329856,7601.673888349526,3647.815227769261,7728.343085141558
2077,"25.081494985854498,121.217416579685",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",5150.214402076492,4377.608946159518,7203.218595841089,3052.0246877163977,7855.1204113842205
2078,"25.0954099486285,121.22203296764",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",6449.004708456158,4997.88161409202,8729.310964740145,4646.4982218759815,8919.400269752568
2079,"25.088708646122,121.225001850965",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",6228.348187360875,5160.899130681659,8303.622422380919,4122.615208227684,8863.181573160227
2103,"25.047558501962,121.21685345399",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4435.288246190598,5904.7966790708215,4741.036131806268,1672.685026413806,7383.6978064149025
2104,"25.0579040242675,121.23078082283",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",5719.541741942351,6405.367291687815,6511.377882784289,2723.1202909625626,8716.807149997421
2105,"25.093567800005506,121.225108773505",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",6556.4464307715,5253.557067158704,8739.249901045023,4596.392255646475,9100.206043319722
2107,"25.0930127489615,121.228377654",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",6781.870815077816,5565.50008085538,8888.93268453255,4707.077433313241,9370.039412615679
2108,"25.0971368255535,121.23018869171",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",7203.62156131029,5842.2294436126285,9362.320435821763,5192.354039793896,9736.008301631486
2118,"24.998909831987497,121.19729846703",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",6835.271134279777,9708.396252887636,4146.023249440345,6455.672564902163,8351.43994048492
2134,"25.083794369136,121.21380992071",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4993.040410204251,4005.1940022910594,7198.591696381513,3146.790387647623,7610.954901957802
2136,"25.043415086864,121.215774563995",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4461.398365598389,6152.482989231769,4467.168876469608,1918.9441783547932,7355.250708103767
2137,"25.027924815541,121.21424933907",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",5167.251956027429,7412.513544942814,4056.6193044748193,3376.333367636759,7744.515832678642
2138,"25.0841002378995,121.20776789925",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4541.101654064879,3395.6480782194335,6907.472682238837,3041.017663219437,7068.478959759945
2139,"25.0569765708765,121.22924794462",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",5563.78505886466,6315.702195299647,6326.434481488856,2566.135844241644,8561.441821927516
2140,"25.0284389608235,121.211487686915",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4915.083959615761,7215.3771400926,3775.5746776286946,3244.7332110432776,7467.522960357818
2141,"25.0798144995245,121.210472132575",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4462.3401147388895,3697.216799549299,6644.994574716729,2627.2890588934606,7133.786574874163
2143,"25.03118591342649,121.232439616965",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",6538.666389310893,8296.235625099664,5889.084123595431,4055.5154593622815,9329.351609215928
2144,"25.1023952561835,121.223745097295",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",7105.74657825773,5407.179767546508,9473.43790480143,5427.49340153816,9459.962357114448
2145,"25.0559079294235,121.18754361469",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",1359.9787770489231,3390.9598271967034,3193.891361759364,1645.566337933981,4354.685305125811
2158,"25.0158099900005,121.165285745065",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",4636.286180667506,7602.338659463359,1787.5428313385628,5985.243967391491,5014.487681542625
2160,"25.0187082131745,121.219499472325",9,"25.05688468927438,121.1741083860318","25.08396727064484,121.1741083860318","25.02980210790392,121.1741083860318","25.05688468927438,121.203816566657","25.05688468927438,121.14440020540661",6234.41645826477,8557.897825963682,4743.293717166284,4515.4060009882705,8678.969727328229
